,REGION,YEAR,WEEK,ili_ratio
18420,Virgin Islands,2017,19,0.003456221198116864
18474,Virgin Islands,2017,20,0.00685714285706449
18528,Virgin Islands,2017,21,0.004645760743267761
18582,Virgin Islands,2017,22,0.005797101449191346
18636,Virgin Islands,2017,23,0.0014771048744242673
18690,Virgin Islands,2017,24,0.005037783375251413
18744,Virgin Islands,2017,25,0.004761904761829176
18798,Virgin Islands,2017,26,0.0025094102885506973
18852,Virgin Islands,2017,27,0.0012180267965746891
18906,Virgin Islands,2017,28,0.006337135614621836
18960,Virgin Islands,2017,29,0.003124999999951172
19014,Virgin Islands,2017,30,0.0
19068,Virgin Islands,2017,31,0.003289473684156423
19122,Virgin Islands,2017,32,0.0032051282050768407
19176,Virgin Islands,2017,33,0.0016447368420782116
19230,Virgin Islands,2017,34,0.0033003300329488396
19284,Virgin Islands,2017,35,0.004636785162215815
19338,Virgin Islands,2017,36,0.0015999999999744
19392,Virgin Islands,2017,37,0.0013586956521554525
19446,Virgin Islands,2017,38,0.0016611295680787187
19500,Virgin Islands,2017,39,0.001562499999975586
19554,Virgin Islands,2017,40,0.005161290322514047
19608,Virgin Islands,2017,41,0.006015037593894511
19662,Virgin Islands,2017,42,0.0027972027971636753
19716,Virgin Islands,2017,43,0.005943536404072161
19770,Virgin Islands,2017,44,0.004651162790625564
19824,Virgin Islands,2017,45,0.001562499999975586
19878,Virgin Islands,2017,46,0.006872852233598249
19932,Virgin Islands,2017,47,0.009445100354079751
19986,Virgin Islands,2017,48,0.01296596434338791
20040,Virgin Islands,2017,49,0.010169491525251364
20094,Virgin Islands,2017,50,0.00886917960078859
20148,Virgin Islands,2017,51,0.0035906642728260204
20202,Virgin Islands,2017,52,0.006677796327100537
20256,Virgin Islands,2018,1,0.01523394994542727
20310,Virgin Islands,2018,2,0.025848142164364325
20364,Virgin Islands,2018,3,0.021087680354926884
20418,Virgin Islands,2018,4,0.02348993288564329
20472,Virgin Islands,2018,5,0.008838383838272243
20526,Virgin Islands,2018,6,0.01033295063133946
20580,Virgin Islands,2018,7,0.01570048309159782
20634,Virgin Islands,2018,8,0.008333333333234126
20688,Virgin Islands,2018,9,0.008254716981034731
20742,Virgin Islands,2018,10,0.0041972717733032815
20796,Virgin Islands,2018,11,0.009603841536499354
20850,Virgin Islands,2018,12,0.0036540803897240673
20904,Virgin Islands,2018,13,0.0044792833146194925
20958,Virgin Islands,2018,14,0.005347593582830507
21012,Virgin Islands,2018,15,0.005561735261339691
21066,Virgin Islands,2018,16,0.005549389567086022
21120,Virgin Islands,2018,17,0.0062176165802464494
21174,Virgin Islands,2018,18,0.002105263157872576
21228,Virgin Islands,2018,19,0.003120124804943524
21282,Virgin Islands,2018,20,0.009787928221700033
21336,Virgin Islands,2018,21,0.0016447368420782116
21390,Virgin Islands,2018,22,0.003273322422205019
21444,Virgin Islands,2018,23,0.011164274321991
21498,Virgin Islands,2018,24,0.010920436817302334
21552,Virgin Islands,2018,25,0.012237762237548291
21606,Virgin Islands,2018,26,0.0
21660,Virgin Islands,2018,27,0.006768189509191739
21714,Virgin Islands,2018,28,0.0
21768,Virgin Islands,2018,29,0.001821493624739135
21822,Virgin Islands,2018,30,0.004830917874318342
21876,Virgin Islands,2018,31,0.005253940455249493
21930,Virgin Islands,2018,32,0.0033840947545958695
21984,Virgin Islands,2018,33,0.003913894324776636
22038,Virgin Islands,2018,34,0.0
22092,Virgin Islands,2018,35,0.0
22146,Virgin Islands,2018,36,0.0031496062991629983
22200,Virgin Islands,2018,37,0.0033222591361574375
22254,Virgin Islands,2018,38,0.0031897926634260002
22308,Virgin Islands,2018,39,0.005119453924827313
