,REGION,YEAR,WEEK,ili_ratio
20851,New York City,2018,12,0.024082462313110797
20905,New York City,2018,13,0.02251056917131416
20959,New York City,2018,14,0.019003147953828018
21013,New York City,2018,15,0.017254403053312006
21067,New York City,2018,16,0.016275735024752068
21121,New York City,2018,17,0.016230634461306695
21175,New York City,2018,18,0.016442949823279592
21229,New York City,2018,19,0.015639045330298872
21283,New York City,2018,20,0.015939473347189318
21337,New York City,2018,21,0.016527882916980482
21391,New York City,2018,22,0.01574489728223439
21445,New York City,2018,23,0.015658285054449057
21499,New York City,2018,24,0.014853779954449598
21553,New York City,2018,25,0.013121400691872688
21607,New York City,2018,26,0.012251830524973617
21661,New York City,2018,27,0.010674812192382926
21715,New York City,2018,28,0.01115721812005338
21769,New York City,2018,29,0.010419245687875462
21823,New York City,2018,30,0.008807688245853965
21877,New York City,2018,31,0.00957264250418575
21931,New York City,2018,32,0.010129008325775892
21985,New York City,2018,33,0.010217140906956804
22039,New York City,2018,34,0.010112851977647627
22093,New York City,2018,35,0.010330224997860132
22147,New York City,2018,36,0.010487753820388268
22201,New York City,2018,37,0.012137489876881144
22255,New York City,2018,38,0.016010309077062693
22309,New York City,2018,39,0.01773099321579202
